source_post_id,title,slug,mime_type,caption,description,alt_text,upload_path,file_exists,source_url,metadata_json
61,BlueAngelWingsCottonScarfs,blueangelwingscottonscarfs,image/jpeg,,,,2017/01/BlueAngelWingsCottonScarfs.jpg,1,https://wingsofwin.com/wp-content/uploads/2017/01/BlueAngelWingsCottonScarfs.jpg,"{""file"": ""2017/01/BlueAngelWingsCottonScarfs.jpg"", ""height"": 1700, ""image_meta"": {""aperture"": ""0"", ""camera"": """", ""caption"": """", ""copyright"": """", ""created_timestamp"": ""-11644462800"", ""credit"": """", ""focal_length"": ""0"", ""iso"": ""0"", ""keywords"": [""scarf, wings scarf, wings shawls, silk scarf, cotton scarves, bird scarfs, feather shawls""], ""orientation"": ""0"", ""shutter_speed"": ""0"", ""title"": """"}, ""sizes"": {""large"": {""file"": ""BlueAngelWingsCottonScarfs-1024x1024.jpg"", ""height"": 1024, ""mime-type"": ""image/jpeg"", ""width"": 1024}, ""medium"": {""file"": ""BlueAngelWingsCottonScarfs-500x500.jpg"", ""height"": 500, ""mime-type"": ""image/jpeg"", ""width"": 500}, ""medium_large"": {""file"": ""BlueAngelWingsCottonScarfs-768x768.jpg"", ""height"": 768, ""mime-type"": ""image/jpeg"", ""width"": 768}, ""shop_catalog"": {""file"": ""BlueAngelWingsCottonScarfs-464x464.jpg"", ""height"": 464, ""mime-type"": ""image/jpeg"", ""width"": 464}, ""shop_thumbnail"": {""file"": ""BlueAngelWingsCottonScarfs-200x200.jpg"", ""height"": 200, ""mime-type"": ""image/jpeg"", ""width"": 200}, ""thumbnail"": {""file"": ""BlueAngelWingsCottonScarfs-300x300.jpg"", ""height"": 300, ""mime-type"": ""image/jpeg"", ""width"": 300}}, ""width"": 1700}"
62,BlueAngelWingsScarfs,blueangelwingsscarfs,image/jpeg,,,,2017/01/BlueAngelWingsScarfs.jpg,1,https://wingsofwin.com/wp-content/uploads/2017/01/BlueAngelWingsScarfs.jpg,"{""custom_sizes"": {""159x159"": {""file"": ""62_BlueAngelWingsScarfs-159x159.jpg"", ""height"": 159, ""width"": 159}, ""200x150"": {""file"": ""62_BlueAngelWingsScarfs-200x150.jpg"", ""height"": ""150"", ""width"": ""200""}, ""293x293"": {""file"": ""62_BlueAngelWingsScarfs-293x293.jpg"", ""height"": 293, ""width"": 293}, ""332x332"": {""file"": ""62_BlueAngelWingsScarfs-332x332.jpg"", ""height"": 332, ""width"": 332}, ""346x346"": {""file"": ""62_BlueAngelWingsScarfs-346x346.jpg"", ""height"": 346, ""width"": 346}, ""383x383"": {""file"": ""62_BlueAngelWingsScarfs-383x383.jpg"", ""height"": 383, ""width"": 383}, ""383x425"": {""file"": ""62_BlueAngelWingsScarfs-383x425.jpg"", ""height"": 425, ""width"": 383}, ""384x384"": {""file"": ""62_BlueAngelWingsScarfs-384x384.jpg"", ""height"": 384, ""width"": 384}, ""464x516"": {""file"": ""62_BlueAngelWingsScarfs-464x516.jpg"", ""height"": 516, ""width"": 464}, ""465x465"": {""file"": ""62_BlueAngelWingsScarfs-465x465.jpg"", ""height"": 465, ""width"": 465}, ""643x643"": {""file"": ""62_BlueAngelWingsScarfs-643x643.jpg"", ""height"": 643, ""width"": 643}, ""713x713"": {""file"": ""62_BlueAngelWingsScarfs-713x713.jpg"", ""height"": 713, ""width"": 713}}, ""file"": ""2017/01/BlueAngelWingsScarfs.jpg"", ""height"": 1700, ""image_meta"": {""aperture"": ""0"", ""camera"": """", ""caption"": """", ""copyright"": """", ""created_timestamp"": ""-11644462800"", ""credit"": """", ""focal_length"": ""0"", ""iso"": ""0"", ""keywords"": [""scarf, wings scarf, wings shawls, silk scarf, cotton scarves, bird scarfs, feather shawls""], ""orientation"": ""0"", ""shutter_speed"": ""0"", ""title"": """"}, ""sizes"": {""large"": {""file"": ""BlueAngelWingsScarfs-1024x1024.jpg"", ""height"": 1024, ""mime-type"": ""image/jpeg"", ""width"": 1024}, ""medium"": {""file"": ""BlueAngelWingsScarfs-500x500.jpg"", ""height"": 500, ""mime-type"": ""image/jpeg"", ""width"": 500}, ""medium_large"": {""file"": ""BlueAngelWingsScarfs-768x768.jpg"", ""height"": 768, ""mime-type"": ""image/jpeg"", ""width"": 768}, ""shop_catalog"": {""file"": ""BlueAngelWingsScarfs-464x464.jpg"", ""height"": 464, ""mime-type"": ""image/jpeg"", ""width"": 464}, ""shop_thumbnail"": {""file"": ""BlueAngelWingsScarfs-200x200.jpg"", ""height"": 200, ""mime-type"": ""image/jpeg"", ""width"": 200}, ""thumbnail"": {""file"": ""BlueAngelWingsScarfs-300x300.jpg"", ""height"": 300, ""mime-type"": ""image/jpeg"", ""width"": 300}}, ""width"": 1700}"
63,BlueAngelWingsShawls,blueangelwingsshawls,image/jpeg,,,,2017/01/BlueAngelWingsShawls.jpg,1,https://wingsofwin.com/wp-content/uploads/2017/01/BlueAngelWingsShawls.jpg,"{""file"": ""2017/01/BlueAngelWingsShawls.jpg"", ""height"": 1700, ""image_meta"": {""aperture"": ""0"", ""camera"": """", ""caption"": """", ""copyright"": """", ""created_timestamp"": ""-11644462800"", ""credit"": """", ""focal_length"": ""0"", ""iso"": ""0"", ""keywords"": [""scarf, wings scarf, wings shawls, silk scarf, cotton scarves, bird scarfs, feather shawls""], ""orientation"": ""0"", ""shutter_speed"": ""0"", ""title"": """"}, ""sizes"": {""large"": {""file"": ""BlueAngelWingsShawls-1024x1024.jpg"", ""height"": 1024, ""mime-type"": ""image/jpeg"", ""width"": 1024}, ""medium"": {""file"": ""BlueAngelWingsShawls-500x500.jpg"", ""height"": 500, ""mime-type"": ""image/jpeg"", ""width"": 500}, ""medium_large"": {""file"": ""BlueAngelWingsShawls-768x768.jpg"", ""height"": 768, ""mime-type"": ""image/jpeg"", ""width"": 768}, ""shop_catalog"": {""file"": ""BlueAngelWingsShawls-464x464.jpg"", ""height"": 464, ""mime-type"": ""image/jpeg"", ""width"": 464}, ""shop_thumbnail"": {""file"": ""BlueAngelWingsShawls-200x200.jpg"", ""height"": 200, ""mime-type"": ""image/jpeg"", ""width"": 200}, ""thumbnail"": {""file"": ""BlueAngelWingsShawls-300x300.jpg"", ""height"": 300, ""mime-type"": ""image/jpeg"", ""width"": 300}}, ""width"": 1700}"
64,BlueAngelWingsSilkScarfs,blueangelwingssilkscarfs,image/jpeg,,,,2017/01/BlueAngelWingsSilkScarfs.jpg,1,https://wingsofwin.com/wp-content/uploads/2017/01/BlueAngelWingsSilkScarfs.jpg,"{""file"": ""2017/01/BlueAngelWingsSilkScarfs.jpg"", ""height"": 1700, ""image_meta"": {""aperture"": ""0"", ""camera"": """", ""caption"": """", ""copyright"": """", ""created_timestamp"": ""-11644462800"", ""credit"": """", ""focal_length"": ""0"", ""iso"": ""0"", ""keywords"": [""scarf, wings scarf, wings shawls, silk scarf, cotton scarves, bird scarfs, feather shawls""], ""orientation"": ""0"", ""shutter_speed"": ""0"", ""title"": """"}, ""sizes"": {""large"": {""file"": ""BlueAngelWingsSilkScarfs-1024x1024.jpg"", ""height"": 1024, ""mime-type"": ""image/jpeg"", ""width"": 1024}, ""medium"": {""file"": ""BlueAngelWingsSilkScarfs-500x500.jpg"", ""height"": 500, ""mime-type"": ""image/jpeg"", ""width"": 500}, ""medium_large"": {""file"": ""BlueAngelWingsSilkScarfs-768x768.jpg"", ""height"": 768, ""mime-type"": ""image/jpeg"", ""width"": 768}, ""shop_catalog"": {""file"": ""BlueAngelWingsSilkScarfs-464x464.jpg"", ""height"": 464, ""mime-type"": ""image/jpeg"", ""width"": 464}, ""shop_thumbnail"": {""file"": ""BlueAngelWingsSilkScarfs-200x200.jpg"", ""height"": 200, ""mime-type"": ""image/jpeg"", ""width"": 200}, ""thumbnail"": {""file"": ""BlueAngelWingsSilkScarfs-300x300.jpg"", ""height"": 300, ""mime-type"": ""image/jpeg"", ""width"": 300}}, ""width"": 1700}"
65,FairyBlueAngelWings,fairyblueangelwings,image/jpeg,,,,2017/01/FairyBlueAngelWings.jpg,1,https://wingsofwin.com/wp-content/uploads/2017/01/FairyBlueAngelWings.jpg,"{""custom_sizes"": {""159x159"": {""file"": ""65_FairyBlueAngelWings-159x159.jpg"", ""height"": 159, ""width"": 159}, ""293x293"": {""file"": ""65_FairyBlueAngelWings-293x293.jpg"", ""height"": 293, ""width"": 293}, ""332x332"": {""file"": ""65_FairyBlueAngelWings-332x332.jpg"", ""height"": 332, ""width"": 332}, ""346x346"": {""file"": ""65_FairyBlueAngelWings-346x346.jpg"", ""height"": 346, ""width"": 346}, ""383x383"": {""file"": ""65_FairyBlueAngelWings-383x383.jpg"", ""height"": 383, ""width"": 383}, ""383x425"": {""file"": ""65_FairyBlueAngelWings-383x425.jpg"", ""height"": 425, ""width"": 383}, ""384x384"": {""file"": ""65_FairyBlueAngelWings-384x384.jpg"", ""height"": 384, ""width"": 384}, ""464x516"": {""file"": ""65_FairyBlueAngelWings-464x516.jpg"", ""height"": 516, ""width"": 464}, ""465x465"": {""file"": ""65_FairyBlueAngelWings-465x465.jpg"", ""height"": 465, ""width"": 465}, ""643x643"": {""file"": ""65_FairyBlueAngelWings-643x643.jpg"", ""height"": 643, ""width"": 643}, ""713x713"": {""file"": ""65_FairyBlueAngelWings-713x713.jpg"", ""height"": 713, ""width"": 713}}, ""file"": ""2017/01/FairyBlueAngelWings.jpg"", ""height"": 1700, ""image_meta"": {""aperture"": ""0"", ""camera"": """", ""caption"": """", ""copyright"": """", ""created_timestamp"": ""-11644462800"", ""credit"": """", ""focal_length"": ""0"", ""iso"": ""0"", ""keywords"": [""scarf, wings scarf, wings shawls, silk scarf, cotton scarves, bird scarfs, feather shawls""], ""orientation"": ""0"", ""shutter_speed"": ""0"", ""title"": """"}, ""sizes"": {""large"": {""file"": ""FairyBlueAngelWings-1024x1024.jpg"", ""height"": 1024, ""mime-type"": ""image/jpeg"", ""width"": 1024}, ""medium"": {""file"": ""FairyBlueAngelWings-500x500.jpg"", ""height"": 500, ""mime-type"": ""image/jpeg"", ""width"": 500}, ""medium_large"": {""file"": ""FairyBlueAngelWings-768x768.jpg"", ""height"": 768, ""mime-type"": ""image/jpeg"", ""width"": 768}, ""shop_catalog"": {""file"": ""FairyBlueAngelWings-464x464.jpg"", ""height"": 464, ""mime-type"": ""image/jpeg"", ""width"": 464}, ""shop_thumbnail"": {""file"": ""FairyBlueAngelWings-200x200.jpg"", ""height"": 200, ""mime-type"": ""image/jpeg"", ""width"": 200}, ""thumbnail"": {""file"": ""FairyBlueAngelWings-300x300.jpg"", ""height"": 300, ""mime-type"": ""image/jpeg"", ""width"": 300}}, ""width"": 1700}"
66,ScarfWhiteAngelWings,scarfwhiteangelwings,image/jpeg,,,,2017/01/ScarfWhiteAngelWings.jpg,1,https://wingsofwin.com/wp-content/uploads/2017/01/ScarfWhiteAngelWings.jpg,"{""file"": ""2017/01/ScarfWhiteAngelWings.jpg"", ""height"": 1700, ""image_meta"": {""aperture"": ""0"", ""camera"": """", ""caption"": """", ""copyright"": """", ""created_timestamp"": ""-11644462800"", ""credit"": """", ""focal_length"": ""0"", ""iso"": ""0"", ""keywords"": [""scarf, wings scarf, wings shawls, silk scarf, cotton scarves, bird scarfs, feather shawls""], ""orientation"": ""0"", ""shutter_speed"": ""0"", ""title"": """"}, ""sizes"": {""large"": {""file"": ""ScarfWhiteAngelWings-1024x1024.jpg"", ""height"": 1024, ""mime-type"": ""image/jpeg"", ""width"": 1024}, ""medium"": {""file"": ""ScarfWhiteAngelWings-500x500.jpg"", ""height"": 500, ""mime-type"": ""image/jpeg"", ""width"": 500}, ""medium_large"": {""file"": ""ScarfWhiteAngelWings-768x768.jpg"", ""height"": 768, ""mime-type"": ""image/jpeg"", ""width"": 768}, ""shop_catalog"": {""file"": ""ScarfWhiteAngelWings-464x464.jpg"", ""height"": 464, ""mime-type"": ""image/jpeg"", ""width"": 464}, ""shop_thumbnail"": {""file"": ""ScarfWhiteAngelWings-200x200.jpg"", ""height"": 200, ""mime-type"": ""image/jpeg"", ""width"": 200}, ""thumbnail"": {""file"": ""ScarfWhiteAngelWings-300x300.jpg"", ""height"": 300, ""mime-type"": ""image/jpeg"", ""width"": 300}}, ""width"": 1700}"
67,ScarvesWhiteAngelWings,scarveswhiteangelwings,image/jpeg,,,,2017/01/ScarvesWhiteAngelWings.jpg,1,https://wingsofwin.com/wp-content/uploads/2017/01/ScarvesWhiteAngelWings.jpg,"{""file"": ""2017/01/ScarvesWhiteAngelWings.jpg"", ""height"": 1100, ""image_meta"": {""aperture"": ""0"", ""camera"": """", ""caption"": """", ""copyright"": """", ""created_timestamp"": ""-11644462800"", ""credit"": """", ""focal_length"": ""0"", ""iso"": ""0"", ""keywords"": [""scarf, wings scarf, wings shawls, silk scarf, cotton scarves, bird scarfs, feather shawls""], ""orientation"": ""0"", ""shutter_speed"": ""0"", ""title"": """"}, ""sizes"": {""large"": {""file"": ""ScarvesWhiteAngelWings-1024x1024.jpg"", ""height"": 1024, ""mime-type"": ""image/jpeg"", ""width"": 1024}, ""medium"": {""file"": ""ScarvesWhiteAngelWings-500x500.jpg"", ""height"": 500, ""mime-type"": ""image/jpeg"", ""width"": 500}, ""medium_large"": {""file"": ""ScarvesWhiteAngelWings-768x768.jpg"", ""height"": 768, ""mime-type"": ""image/jpeg"", ""width"": 768}, ""shop_catalog"": {""file"": ""ScarvesWhiteAngelWings-464x464.jpg"", ""height"": 464, ""mime-type"": ""image/jpeg"", ""width"": 464}, ""shop_thumbnail"": {""file"": ""ScarvesWhiteAngelWings-200x200.jpg"", ""height"": 200, ""mime-type"": ""image/jpeg"", ""width"": 200}, ""thumbnail"": {""file"": ""ScarvesWhiteAngelWings-300x300.jpg"", ""height"": 300, ""mime-type"": ""image/jpeg"", ""width"": 300}}, ""width"": 1100}"
68,ShawlsWhiteAngelWings,shawlswhiteangelwings,image/jpeg,,,,2017/01/ShawlsWhiteAngelWings.jpg,1,https://wingsofwin.com/wp-content/uploads/2017/01/ShawlsWhiteAngelWings.jpg,"{""custom_sizes"": {""159x159"": {""file"": ""68_ShawlsWhiteAngelWings-159x159.jpg"", ""height"": 159, ""width"": 159}, ""200x150"": {""file"": ""68_ShawlsWhiteAngelWings-200x150.jpg"", ""height"": ""150"", ""width"": ""200""}, ""332x332"": {""file"": ""68_ShawlsWhiteAngelWings-332x332.jpg"", ""height"": 332, ""width"": 332}, ""464x516"": {""file"": ""68_ShawlsWhiteAngelWings-464x516.jpg"", ""height"": 516, ""width"": 464}}, ""file"": ""2017/01/ShawlsWhiteAngelWings.jpg"", ""height"": 1700, ""image_meta"": {""aperture"": ""0"", ""camera"": """", ""caption"": """", ""copyright"": """", ""created_timestamp"": ""-11644462800"", ""credit"": """", ""focal_length"": ""0"", ""iso"": ""0"", ""keywords"": [""scarf, wings scarf, wings shawls, silk scarf, cotton scarves, bird scarfs, feather shawls""], ""orientation"": ""0"", ""shutter_speed"": ""0"", ""title"": """"}, ""sizes"": {""large"": {""file"": ""ShawlsWhiteAngelWings-1024x1024.jpg"", ""height"": 1024, ""mime-type"": ""image/jpeg"", ""width"": 1024}, ""medium"": {""file"": ""ShawlsWhiteAngelWings-500x500.jpg"", ""height"": 500, ""mime-type"": ""image/jpeg"", ""width"": 500}, ""medium_large"": {""file"": ""ShawlsWhiteAngelWings-768x768.jpg"", ""height"": 768, ""mime-type"": ""image/jpeg"", ""width"": 768}, ""shop_catalog"": {""file"": ""ShawlsWhiteAngelWings-464x464.jpg"", ""height"": 464, ""mime-type"": ""image/jpeg"", ""width"": 464}, ""shop_thumbnail"": {""file"": ""ShawlsWhiteAngelWings-200x200.jpg"", ""height"": 200, ""mime-type"": ""image/jpeg"", ""width"": 200}, ""thumbnail"": {""file"": ""ShawlsWhiteAngelWings-300x300.jpg"", ""height"": 300, ""mime-type"": ""image/jpeg"", ""width"": 300}}, ""width"": 1700}"
69,WhiteAngelWingsWingsFairy,whiteangelwingswingsfairy,image/jpeg,,,,2017/01/WhiteAngelWingsWingsFairy.jpg,1,https://wingsofwin.com/wp-content/uploads/2017/01/WhiteAngelWingsWingsFairy.jpg,"{""file"": ""2017/01/WhiteAngelWingsWingsFairy.jpg"", ""height"": 1700, ""image_meta"": {""aperture"": ""0"", ""camera"": """", ""caption"": """", ""copyright"": """", ""created_timestamp"": ""-11644462800"", ""credit"": """", ""focal_length"": ""0"", ""iso"": ""0"", ""keywords"": [""scarf, wings scarf, wings shawls, silk scarf, cotton scarves, bird scarfs, feather shawls""], ""orientation"": ""0"", ""shutter_speed"": ""0"", ""title"": """"}, ""sizes"": {""large"": {""file"": ""WhiteAngelWingsWingsFairy-1024x1024.jpg"", ""height"": 1024, ""mime-type"": ""image/jpeg"", ""width"": 1024}, ""medium"": {""file"": ""WhiteAngelWingsWingsFairy-500x500.jpg"", ""height"": 500, ""mime-type"": ""image/jpeg"", ""width"": 500}, ""medium_large"": {""file"": ""WhiteAngelWingsWingsFairy-768x768.jpg"", ""height"": 768, ""mime-type"": ""image/jpeg"", ""width"": 768}, ""shop_catalog"": {""file"": ""WhiteAngelWingsWingsFairy-464x464.jpg"", ""height"": 464, ""mime-type"": ""image/jpeg"", ""width"": 464}, ""shop_thumbnail"": {""file"": ""WhiteAngelWingsWingsFairy-200x200.jpg"", ""height"": 200, ""mime-type"": ""image/jpeg"", ""width"": 200}, ""thumbnail"": {""file"": ""WhiteAngelWingsWingsFairy-300x300.jpg"", ""height"": 300, ""mime-type"": ""image/jpeg"", ""width"": 300}}, ""width"": 1700}"
70,BirdsWingsShawls,birdswingsshawls,image/jpeg,,,,2017/01/BirdsWingsShawls.jpg,1,https://wingsofwin.com/wp-content/uploads/2017/01/BirdsWingsShawls.jpg,"{""custom_sizes"": {""159x159"": {""file"": ""70_BirdsWingsShawls-159x159.jpg"", ""height"": 159, ""width"": 159}, ""200x150"": {""file"": ""70_BirdsWingsShawls-200x150.jpg"", ""height"": ""150"", ""width"": ""200""}, ""293x293"": {""file"": ""70_BirdsWingsShawls-293x293.jpg"", ""height"": 293, ""width"": 293}, ""332x332"": {""file"": ""70_BirdsWingsShawls-332x332.jpg"", ""height"": 332, ""width"": 332}, ""383x383"": {""file"": ""70_BirdsWingsShawls-383x383.jpg"", ""height"": 383, ""width"": 383}, ""383x425"": {""file"": ""70_BirdsWingsShawls-383x425.jpg"", ""height"": 425, ""width"": 383}, ""464x516"": {""file"": ""70_BirdsWingsShawls-464x516.jpg"", ""height"": 516, ""width"": 464}}, ""file"": ""2017/01/BirdsWingsShawls.jpg"", ""height"": 1700, ""image_meta"": {""aperture"": ""0"", ""camera"": """", ""caption"": """", ""copyright"": """", ""created_timestamp"": ""0"", ""credit"": """", ""focal_length"": ""0"", ""iso"": ""0"", ""keywords"": [], ""orientation"": ""1"", ""shutter_speed"": ""0"", ""title"": """"}, ""sizes"": {""large"": {""file"": ""BirdsWingsShawls-1024x1024.jpg"", ""height"": 1024, ""mime-type"": ""image/jpeg"", ""width"": 1024}, ""medium"": {""file"": ""BirdsWingsShawls-500x500.jpg"", ""height"": 500, ""mime-type"": ""image/jpeg"", ""width"": 500}, ""medium_large"": {""file"": ""BirdsWingsShawls-768x768.jpg"", ""height"": 768, ""mime-type"": ""image/jpeg"", ""width"": 768}, ""shop_catalog"": {""file"": ""BirdsWingsShawls-464x464.jpg"", ""height"": 464, ""mime-type"": ""image/jpeg"", ""width"": 464}, ""shop_thumbnail"": {""file"": ""BirdsWingsShawls-200x200.jpg"", ""height"": 200, ""mime-type"": ""image/jpeg"", ""width"": 200}, ""thumbnail"": {""file"": ""BirdsWingsShawls-300x300.jpg"", ""height"": 300, ""mime-type"": ""image/jpeg"", ""width"": 300}}, ""width"": 1700}"
71,BirdWingsScarfs,birdwingsscarfs,image/jpeg,,,,2017/01/BirdWingsScarfs.jpg,1,https://wingsofwin.com/wp-content/uploads/2017/01/BirdWingsScarfs.jpg,"{""custom_sizes"": {""159x159"": {""file"": ""71_BirdWingsScarfs-159x159.jpg"", ""height"": 159, ""width"": 159}, ""200x150"": {""file"": ""71_BirdWingsScarfs-200x150.jpg"", ""height"": ""150"", ""width"": ""200""}, ""293x293"": {""file"": ""71_BirdWingsScarfs-293x293.jpg"", ""height"": 293, ""width"": 293}, ""332x332"": {""file"": ""71_BirdWingsScarfs-332x332.jpg"", ""height"": 332, ""width"": 332}, ""346x346"": {""file"": ""71_BirdWingsScarfs-346x346.jpg"", ""height"": 346, ""width"": 346}, ""383x425"": {""file"": ""71_BirdWingsScarfs-383x425.jpg"", ""height"": 425, ""width"": 383}, ""464x516"": {""file"": ""71_BirdWingsScarfs-464x516.jpg"", ""height"": 516, ""width"": 464}, ""465x465"": {""file"": ""71_BirdWingsScarfs-465x465.jpg"", ""height"": 465, ""width"": 465}, ""643x643"": {""file"": ""71_BirdWingsScarfs-643x643.jpg"", ""height"": 643, ""width"": 643}, ""713x713"": {""file"": ""71_BirdWingsScarfs-713x713.jpg"", ""height"": 713, ""width"": 713}}, ""file"": ""2017/01/BirdWingsScarfs.jpg"", ""height"": 1700, ""image_meta"": {""aperture"": ""0"", ""camera"": """", ""caption"": """", ""copyright"": """", ""created_timestamp"": ""0"", ""credit"": """", ""focal_length"": ""0"", ""iso"": ""0"", ""keywords"": [], ""orientation"": ""1"", ""shutter_speed"": ""0"", ""title"": """"}, ""sizes"": {""large"": {""file"": ""BirdWingsScarfs-1024x1024.jpg"", ""height"": 1024, ""mime-type"": ""image/jpeg"", ""width"": 1024}, ""medium"": {""file"": ""BirdWingsScarfs-500x500.jpg"", ""height"": 500, ""mime-type"": ""image/jpeg"", ""width"": 500}, ""medium_large"": {""file"": ""BirdWingsScarfs-768x768.jpg"", ""height"": 768, ""mime-type"": ""image/jpeg"", ""width"": 768}, ""shop_catalog"": {""file"": ""BirdWingsScarfs-464x464.jpg"", ""height"": 464, ""mime-type"": ""image/jpeg"", ""width"": 464}, ""shop_thumbnail"": {""file"": ""BirdWingsScarfs-200x200.jpg"", ""height"": 200, ""mime-type"": ""image/jpeg"", ""width"": 200}, ""thumbnail"": {""file"": ""BirdWingsScarfs-300x300.jpg"", ""height"": 300, ""mime-type"": ""image/jpeg"", ""width"": 300}}, ""width"": 1700}"
87,FairyBirdScarves,fairybirdscarves,image/jpeg,,,,2017/01/FairyBirdScarves.jpg,1,https://wingsofwin.com/wp-content/uploads/2017/01/FairyBirdScarves.jpg,"{""custom_sizes"": {""159x159"": {""file"": ""87_FairyBirdScarves-159x159.jpg"", ""height"": 159, ""width"": 159}, ""293x293"": {""file"": ""87_FairyBirdScarves-293x293.jpg"", ""height"": 293, ""width"": 293}, ""332x332"": {""file"": ""87_FairyBirdScarves-332x332.jpg"", ""height"": 332, ""width"": 332}, ""346x346"": {""file"": ""87_FairyBirdScarves-346x346.jpg"", ""height"": 346, ""width"": 346}, ""383x425"": {""file"": ""87_FairyBirdScarves-383x425.jpg"", ""height"": 425, ""width"": 383}, ""464x516"": {""file"": ""87_FairyBirdScarves-464x516.jpg"", ""height"": 516, ""width"": 464}, ""465x465"": {""file"": ""87_FairyBirdScarves-465x465.jpg"", ""height"": 465, ""width"": 465}, ""643x643"": {""file"": ""87_FairyBirdScarves-643x643.jpg"", ""height"": 643, ""width"": 643}, ""713x713"": {""file"": ""87_FairyBirdScarves-713x713.jpg"", ""height"": 713, ""width"": 713}}, ""file"": ""2017/01/FairyBirdScarves.jpg"", ""height"": 1700, ""image_meta"": {""aperture"": ""0"", ""camera"": """", ""caption"": """", ""copyright"": """", ""created_timestamp"": ""0"", ""credit"": """", ""focal_length"": ""0"", ""iso"": ""0"", ""keywords"": [], ""orientation"": ""1"", ""shutter_speed"": ""0"", ""title"": """"}, ""sizes"": {""large"": {""file"": ""FairyBirdScarves-1024x1024.jpg"", ""height"": 1024, ""mime-type"": ""image/jpeg"", ""width"": 1024}, ""medium"": {""file"": ""FairyBirdScarves-500x500.jpg"", ""height"": 500, ""mime-type"": ""image/jpeg"", ""width"": 500}, ""medium_large"": {""file"": ""FairyBirdScarves-768x768.jpg"", ""height"": 768, ""mime-type"": ""image/jpeg"", ""width"": 768}, ""shop_catalog"": {""file"": ""FairyBirdScarves-464x464.jpg"", ""height"": 464, ""mime-type"": ""image/jpeg"", ""width"": 464}, ""shop_thumbnail"": {""file"": ""FairyBirdScarves-200x200.jpg"", ""height"": 200, ""mime-type"": ""image/jpeg"", ""width"": 200}, ""thumbnail"": {""file"": ""FairyBirdScarves-300x300.jpg"", ""height"": 300, ""mime-type"": ""image/jpeg"", ""width"": 300}}, ""width"": 1700}"
73,OliveWingsScarfCotton,olivewingsscarfcotton,image/jpeg,,,,2017/01/OliveWingsScarfCotton.jpg,1,https://wingsofwin.com/wp-content/uploads/2017/01/OliveWingsScarfCotton.jpg,"{""file"": ""2017/01/OliveWingsScarfCotton.jpg"", ""height"": 1700, ""image_meta"": {""aperture"": ""0"", ""camera"": """", ""caption"": """", ""copyright"": """", ""created_timestamp"": ""0"", ""credit"": """", ""focal_length"": ""0"", ""iso"": ""0"", ""keywords"": [], ""orientation"": ""1"", ""shutter_speed"": ""0"", ""title"": """"}, ""sizes"": {""large"": {""file"": ""OliveWingsScarfCotton-1024x1024.jpg"", ""height"": 1024, ""mime-type"": ""image/jpeg"", ""width"": 1024}, ""medium"": {""file"": ""OliveWingsScarfCotton-500x500.jpg"", ""height"": 500, ""mime-type"": ""image/jpeg"", ""width"": 500}, ""medium_large"": {""file"": ""OliveWingsScarfCotton-768x768.jpg"", ""height"": 768, ""mime-type"": ""image/jpeg"", ""width"": 768}, ""shop_catalog"": {""file"": ""OliveWingsScarfCotton-464x464.jpg"", ""height"": 464, ""mime-type"": ""image/jpeg"", ""width"": 464}, ""shop_thumbnail"": {""file"": ""OliveWingsScarfCotton-200x200.jpg"", ""height"": 200, ""mime-type"": ""image/jpeg"", ""width"": 200}, ""thumbnail"": {""file"": ""OliveWingsScarfCotton-300x300.jpg"", ""height"": 300, ""mime-type"": ""image/jpeg"", ""width"": 300}}, ""width"": 1700}"
74,ScarfsWings,scarfswings,image/jpeg,,,,2017/01/ScarfsWings.jpg,1,https://wingsofwin.com/wp-content/uploads/2017/01/ScarfsWings.jpg,"{""file"": ""2017/01/ScarfsWings.jpg"", ""height"": 1700, ""image_meta"": {""aperture"": ""0"", ""camera"": """", ""caption"": """", ""copyright"": """", ""created_timestamp"": ""0"", ""credit"": """", ""focal_length"": ""0"", ""iso"": ""0"", ""keywords"": [], ""orientation"": ""1"", ""shutter_speed"": ""0"", ""title"": """"}, ""sizes"": {""large"": {""file"": ""ScarfsWings-1024x1024.jpg"", ""height"": 1024, ""mime-type"": ""image/jpeg"", ""width"": 1024}, ""medium"": {""file"": ""ScarfsWings-500x500.jpg"", ""height"": 500, ""mime-type"": ""image/jpeg"", ""width"": 500}, ""medium_large"": {""file"": ""ScarfsWings-768x768.jpg"", ""height"": 768, ""mime-type"": ""image/jpeg"", ""width"": 768}, ""shop_catalog"": {""file"": ""ScarfsWings-464x464.jpg"", ""height"": 464, ""mime-type"": ""image/jpeg"", ""width"": 464}, ""shop_thumbnail"": {""file"": ""ScarfsWings-200x200.jpg"", ""height"": 200, ""mime-type"": ""image/jpeg"", ""width"": 200}, ""thumbnail"": {""file"": ""ScarfsWings-300x300.jpg"", ""height"": 300, ""mime-type"": ""image/jpeg"", ""width"": 300}}, ""width"": 1700}"
